postId,postUrl,commentId,commentUrl,text,timestamp,likesCount,userId,username,userFullName,ownerProfilePicUrl,owner,ownerUsername,isVerified,hasLikedComment,childCommentCount,repliesCount
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,18168792631421633,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/18168792631421633/,WADAWW UDAH BEBERAPA AKUN MEDIA SAMPE KLARIFIKASI HAL YANG SAMA 🙃🙃🙃,1778143457,163,43511588823,cettamandarin,Cetta - Kursus Bahasa Mandarin 🇨🇳🇹🇼 #Pedeajadulu,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-19/657829327_18077043275452824_8507011888499935423_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=NgO9hdPqubAQ7kNvwEwQA3J&_nc_oc=Adre0D9W59suDnAhVZ706Tt5yN2nPkppOhlS4miO1TPVqXJFQ3i9mf0KcGqKLlmDf5I&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=WMI2tPWUAJnlmj3zmmGOgQ&_nc_ss=7d6a8&oh=00_Af51Oypo2IdRE4e7UbhH9yojGzGfEVUUmHMaqAROxcIGZw&oe=6A03AD1A,cettamandarin,cettamandarin,FALSE,FALSE,2,2
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,18012237023891455,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/18012237023891455/,Ada apa ini? Kok aku ketinggalan 😭,1778153762,3,48167329047,agrestamj,AGRES,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-19/542295083_18063138536601048_2301724729010117139_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=g0l21indkIAQ7kNvwE9OEft&_nc_oc=AdrleZSOTczjJTDDtKenPXQmfiMToIV-0oGNDmj7Y9EppnwLCKEwR_dRHwl0CPLQKfc&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=WMI2tPWUAJnlmj3zmmGOgQ&_nc_ss=7d6a8&oh=00_Af7PBDHHMH4153V6kXrLSvDyPw8eko889pIPaO7nX0XLsg&oe=6A03966D,agrestamj,agrestamj,FALSE,FALSE,2,2
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,17864857338623473,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/17864857338623473/,Abis baca di X katanya titik terendah dalam hidup yaitu dituduh/dikira jadi buzzer pemerintah🤣😭,1778144063,923,563491354,kartikadrch,Kartika Rachmah,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-19/673243496_18579923737035355_2519890591637187764_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=GL1NaYot2bMQ7kNvwEmLIYe&_nc_oc=AdrlaDM0Tpg7pZ8q3SXuagXfqazMLHOm-VN4uIfGFNDSukqPvoPWagI76P9kJWux3MY&_nc_zt=24&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_gid=WMI2tPWUAJnlmj3zmmGOgQ&_nc_ss=7d6a8&oh=00_Af5e_1AYwtzq4KOZhPAc0-ymnLPAWFLNmfb81hAJ1O3aiA&oe=6A03A2C4,kartikadrch,kartikadrch,FALSE,FALSE,6,6
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,18082261511270330,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/18082261511270330/,"GUE DOAIN LO SEMUA JALANNYA DIMUDAHKAN, KARIRNYA DISUKSESKAN, REZEKINYA DILANCARKAN DAN DOA-DOA BAIKNYA DIKABULKAN🤲🏻🤲🏻🤲🏻",1778145535,51,6848819783,helga_ikko,Helga Ikko Agatha,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-19/629264618_18351080077227784_12552729370536415_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NTQuQzMifQ%3D%3D&_nc_ohc=7sdKupa8eHIQ7kNvwGz-SNa&_nc_oc=AdrjYcpzLsxH9FgDLOGmFlgFEnne4HQj0HHepiroX0YLjOyAhy_jSWT-dL6oG3r4GrA&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=WMI2tPWUAJnlmj3zmmGOgQ&_nc_ss=7d6a8&oh=00_Af7KdNBwVCVVshJxFqy6z6cV-RQtweM_gPG4hMWDqlS_PA&oe=6A03BC52,helga_ikko,helga_ikko,FALSE,FALSE,0,0
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,17965688696913162,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/17965688696913162/,Pada klarifikasi ga terlibat. Berarti Qodari nyebar hoax dong🤣,1778144339,869,2036261593,zizzahzackya,Zakiyatul Azizah🐣,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-19/619513126_18515479513069594_4049685576943018536_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=PBjHxdd6ESMQ7kNvwGRmBwM&_nc_oc=Ado4Tngz6hREHm6SHou_r6KK4a-jfCOTF8Uxdxk7qjePRuAyWDyTaXl12qGVZQNOsSg&_nc_zt=24&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_gid=WMI2tPWUAJnlmj3zmmGOgQ&_nc_ss=7d6a8&oh=00_Af53iHiQycmB_NILpLLmcEHY1YluoGa4QT9Efg0upx9Xkg&oe=6A03B6F5,zizzahzackya,zizzahzackya,FALSE,FALSE,33,33
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,18373110157201458,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/18373110157201458/,"Iya iya iyaaaaa, sekarang coba bilang MBG ga guna 😂",1778152551,258,287749256,rifqy_cing,Rifqy Cing,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-19/551976438_18523934560005257_8990876174029663244_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44NjQuQzMifQ%3D%3D&_nc_ohc=GO9M1wQ9YNcQ7kNvwFZ4Jez&_nc_oc=AdoId0dwHWOu7k_YRGYJzVPUIVVBxWsm7GJeZWSnyxcUXCCkBAcsF7k6HS-19cF3aB4&_nc_zt=24&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_gid=YVzTi_7OXT0eF77y3gncMg&_nc_ss=7d6a8&oh=00_Af4L9jAAEwurNuJsKo-vLPOE8ZYz80E4epiYlQHhN4BdSw&oe=6A039F67,rifqy_cing,rifqy_cing,FALSE,FALSE,2,2
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,18122172343724105,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/18122172343724105/,UNFOLLOW MEDIA PEMERINTAH,1778144161,860,28659977596,joel31_mav,Joel_Mav31,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-19/671286138_18092376427953597_8896001636582994659_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=tvl-HYBbIM8Q7kNvwHcH5vZ&_nc_oc=AdpFCva-QjI6VGEy19PrF7i2F9rA72J3VyRFI-LVMEow5-HUMpmOws4PIv5oqiKbzjU&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=YVzTi_7OXT0eF77y3gncMg&_nc_ss=7d6a8&oh=00_Af5pJMvnhNvVrDVxY81i-gGKApVJednBnXJYljcTE82O_A&oe=6A039F56,joel31_mav,joel31_mav,FALSE,FALSE,14,14
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,18062451287422697,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/18062451287422697/,Oke kalau gitu jawab ini MBG bermanfaat atau tidak min?,1778144083,1328,8105460922,m.aqsyaraynaldi,Aqsya Raynaldi,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-19/582407901_18300700498268923_4194436674638761255_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy40OTMuQzMifQ%3D%3D&_nc_ohc=B5WKwNC0SXIQ7kNvwHlYnKo&_nc_oc=AdpoiTYHpVY7LJHg-kjl4XRRM7hnrOCvZ2MvHHPFJCptid1Ej10maIGucPrd_kj6TOg&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=YVzTi_7OXT0eF77y3gncMg&_nc_ss=7d6a8&oh=00_Af43yDaIf_1c8X7kM1Uc3a8BJUOsfvNLP-mBHjc-GWJYog&oe=6A03865F,m.aqsyaraynaldi,m.aqsyaraynaldi,FALSE,FALSE,35,35
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,18265287394295038,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/18265287394295038/,Ini komennya kok banyak yg hilang ya,1778144329,1311,67152812115,gree.ntea013,,https://scontent-iad3-1.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=Pji814fEPTcQ7kNvwEQfzBU&_nc_oc=AdrbXG0C2zsHFHFt2tWdYZtbrjrVXViuXMoqPhNRKh66FGDq_rXi8c4VHgae9tGS6IE&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=YVzTi_7OXT0eF77y3gncMg&_nc_ss=7d6a8&oh=00_Af4YGLOTbZOUjXjMd97t_DLCTQT3c_zb2nfZz06_udAsHg&oe=6A0395A2,gree.ntea013,gree.ntea013,FALSE,FALSE,4,4
3891669691718832834,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,17881788615416676,https://www.instagram.com/p/DYB_Pc2DhLC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==/c/17881788615416676/,"KRITISLAH MAKANYA, KALO ADA BERITA TUH SERTAKAN DATANYA. KAYAK SWASEMBADA PANGAN, DATANYA DARIMANA TUH",1778143359,1081,8025657277,abdenegara27,Dyllan Abde Negara,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/470163446_475439241817943_4452568944726241083_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=RzBtBGI7jnoQ7kNvwEBhE_H&_nc_oc=Adr0jnWxoNp1EJmOfj0CodIAGydkxsJd7mrqypekTp3yD0Jap389rCC5MnhSXY-vjlU&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ss=7d6a8&oh=00_Af4kgsVh9gbenY3y63o28CP0rE4vRq9iTy4nGh_EZ3Ll7Q&oe=6A038E83,abdenegara27,abdenegara27,FALSE,FALSE,12,12
